TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-02-01 23:59:54.172497,35.0,26.0,29.0,46.0,28.0,40.0,25.0,50.0,33.0,35.0,29.0,36.0,27.0,41.0,27.0,45.0,1,0,0,0
2020-02-02 00:00:03.005928,35.0,26.0,29.0,46.0,28.0,40.0,25.0,50.0,33.0,35.0,30.0,36.0,27.0,41.0,27.0,45.0,1,0,0,0
2020-02-02 00:00:09.314307,36.0,27.0,29.0,46.0,28.0,40.0,25.0,50.0,33.0,35.0,30.0,36.0,27.0,41.0,27.0,45.0,1,0,0,0
2020-02-02 00:00:15.629800,36.0,27.0,29.0,46.0,28.0,40.0,25.0,50.0,33.0,35.0,30.0,36.0,27.0,41.0,27.0,45.0,1,0,0,0
2020-02-02 00:00:21.947094,36.0,26.0,29.0,45.0,28.0,40.0,25.0,50.0,33.0,35.0,30.0,35.0,27.0,41.0,27.0,45.0,1,0,0,0
2020-02-02 00:00:33.308443,36.0,26.0,29.0,45.0,28.0,40.0,25.0,50.0,33.0,34.0,30.0,35.0,27.0,41.0,27.0,45.0,1,0,0,0
2020-02-02 00:00:44.706289,36.0,26.0,29.0,45.0,28.0,37.0,25.0,50.0,33.0,34.0,30.0,35.0,27.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:00:58.604167,36.0,26.0,29.0,45.0,28.0,40.0,25.0,50.0,33.0,34.0,30.0,35.0,27.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:01:07.478462,36.0,25.0,29.0,45.0,28.0,40.0,25.0,50.0,33.0,34.0,30.0,35.0,27.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:01:21.384465,36.0,25.0,29.0,45.0,28.0,40.0,25.0,50.0,33.0,34.0,30.0,35.0,27.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:01:35.293297,36.0,25.0,29.0,45.0,28.0,37.0,25.0,50.0,33.0,34.0,30.0,35.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:01:41.591100,36.0,25.0,29.0,45.0,28.0,40.0,25.0,50.0,34.0,34.0,30.0,34.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:01:47.897673,36.0,25.0,29.0,45.0,28.0,40.0,25.0,50.0,34.0,34.0,30.0,35.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:01:56.752365,36.0,25.0,29.0,45.0,28.0,40.0,25.0,50.0,34.0,34.0,30.0,35.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:02:05.612669,36.0,24.0,29.0,45.0,28.0,40.0,25.0,50.0,34.0,34.0,30.0,34.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:02:14.468257,36.0,24.0,30.0,45.0,28.0,40.0,25.0,50.0,34.0,34.0,30.0,34.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:02:23.302764,36.0,24.0,30.0,45.0,28.0,40.0,25.0,50.0,34.0,34.0,30.0,34.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:02:39.802826,36.0,24.0,30.0,45.0,28.0,40.0,25.0,50.0,34.0,34.0,31.0,35.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:02:51.177572,36.0,24.0,30.0,45.0,28.0,37.0,25.0,50.0,34.0,34.0,31.0,35.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:03:02.543346,36.0,24.0,30.0,45.0,28.0,40.0,25.0,50.0,34.0,34.0,31.0,35.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:03:08.869379,36.0,24.0,30.0,45.0,28.0,40.0,25.0,50.0,34.0,34.0,31.0,35.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:03:17.721159,36.0,24.0,30.0,45.0,29.0,41.0,25.0,50.0,34.0,33.0,31.0,35.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:03:24.042200,37.0,24.0,30.0,45.0,29.0,41.0,25.0,50.0,34.0,33.0,31.0,34.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:03:32.872486,37.0,24.0,30.0,45.0,29.0,38.0,25.0,50.0,34.0,33.0,31.0,34.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:03:41.725505,37.0,24.0,30.0,45.0,29.0,40.0,25.0,50.0,34.0,33.0,31.0,34.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:03:50.572711,37.0,23.0,30.0,45.0,29.0,38.0,25.0,50.0,34.0,33.0,31.0,34.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:04:04.480645,37.0,23.0,30.0,45.0,29.0,41.0,25.0,50.0,34.0,33.0,31.0,34.0,28.0,41.0,28.0,46.0,1,0,0,0
2020-02-02 00:04:15.855777,37.0,23.0,30.0,45.0,29.0,38.0,25.0,50.0,34.0,33.0,31.0,34.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:04:24.702641,37.0,23.0,30.0,45.0,29.0,40.0,25.0,50.0,34.0,33.0,31.0,34.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:04:38.591752,37.0,23.0,30.0,45.0,29.0,38.0,25.0,50.0,34.0,33.0,31.0,34.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:04:52.521439,37.0,23.0,30.0,44.0,29.0,37.0,25.0,50.0,34.0,34.0,31.0,34.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:05:01.360839,37.0,23.0,30.0,44.0,29.0,40.0,25.0,50.0,34.0,34.0,31.0,34.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:05:07.702019,37.0,23.0,30.0,44.0,29.0,40.0,25.0,50.0,34.0,34.0,31.0,34.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:05:19.098530,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,35.0,34.0,31.0,33.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:05:27.944587,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,34.0,34.0,31.0,33.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:05:36.781454,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,34.0,34.0,31.0,33.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:05:43.095226,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,34.0,34.0,31.0,33.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:05:51.937747,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,35.0,34.0,31.0,33.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:06:03.390020,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,35.0,34.0,31.0,33.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:06:09.713543,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,35.0,34.0,31.0,33.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:06:18.563903,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,35.0,34.0,31.0,33.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:06:27.410081,37.0,22.0,30.0,44.0,29.0,37.0,25.0,50.0,35.0,34.0,31.0,33.0,28.0,40.0,28.0,46.0,1,0,0,0
2020-02-02 00:06:33.725219,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,35.0,34.0,31.0,33.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:06:42.575550,37.0,22.0,30.0,44.0,29.0,40.0,25.0,50.0,35.0,34.0,32.0,32.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:06:56.485325,38.0,23.0,30.0,44.0,29.0,40.0,25.0,50.0,35.0,34.0,31.0,32.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:07:07.901153,37.0,21.0,30.0,44.0,29.0,40.0,25.0,50.0,35.0,34.0,32.0,32.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:07:16.754525,37.0,21.0,31.0,45.0,29.0,40.0,26.0,51.0,35.0,34.0,32.0,32.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:07:28.139318,37.0,21.0,31.0,45.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,32.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:07:39.523301,38.0,23.0,31.0,45.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,32.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:07:45.845225,37.0,21.0,31.0,45.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,32.0,28.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:07:54.707837,38.0,22.0,31.0,45.0,29.0,40.0,26.0,51.0,35.0,34.0,32.0,32.0,28.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:08:06.077146,38.0,22.0,31.0,45.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,32.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:08:19.965347,38.0,22.0,31.0,45.0,29.0,40.0,26.0,51.0,35.0,34.0,32.0,32.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:08:28.797724,38.0,22.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,34.0,32.0,33.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:08:40.172549,38.0,22.0,31.0,45.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:08:49.004255,38.0,22.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:08:57.843683,38.0,22.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:09:04.158472,38.0,22.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,28.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:09:10.478435,38.0,22.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,20.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:09:16.781061,38.0,22.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,28.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:09:25.708208,38.0,22.0,31.0,44.0,29.0,37.0,26.0,51.0,35.0,33.0,32.0,33.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:09:32.043391,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,28.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:09:40.890753,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,28.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:09:50.030601,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,28.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:10:01.403893,38.0,21.0,31.0,44.0,29.0,37.0,26.0,51.0,35.0,33.0,32.0,33.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:10:10.262182,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,32.0,28.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:10:24.174253,38.0,21.0,31.0,44.0,29.0,37.0,26.0,51.0,35.0,33.0,32.0,33.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:10:38.095447,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:10:46.938404,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,33.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:10:55.792689,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:11:07.162979,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,36.0,34.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:11:13.486935,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,36.0,34.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:11:22.326581,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,34.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:11:31.224030,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:11:37.528536,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:11:51.423628,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:12:02.804428,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:12:14.165077,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:12:25.525996,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:12:36.889492,38.0,21.0,31.0,44.0,29.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:12:43.232235,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:12:52.065981,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:13:03.428122,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:13:09.740402,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:13:26.181110,38.0,21.0,31.0,44.0,30.0,40.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:13:32.491938,38.0,21.0,31.0,44.0,30.0,39.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:13:38.817152,38.0,21.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:13:47.653370,38.0,21.0,31.0,44.0,30.0,39.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:13:56.481115,38.0,21.0,31.0,43.0,30.0,37.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:14:02.785551,38.0,20.0,31.0,43.0,30.0,39.0,26.0,50.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:14:14.159977,38.0,20.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:14:20.465442,38.0,20.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:14:29.309215,38.0,20.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:14:40.690914,38.0,20.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:14:49.549169,38.0,20.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,33.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:14:55.855996,38.0,20.0,31.0,43.0,30.0,39.0,26.0,50.0,36.0,33.0,32.0,31.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:15:07.248687,38.0,20.0,31.0,43.0,30.0,39.0,26.0,50.0,36.0,32.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:15:16.080624,38.0,20.0,31.0,43.0,30.0,36.0,26.0,51.0,36.0,32.0,32.0,31.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:15:24.904791,38.0,20.0,31.0,43.0,30.0,39.0,26.0,50.0,36.0,32.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:15:31.259502,38.0,20.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,32.0,32.0,32.0,29.0,40.0,29.0,47.0,1,0,0,0
2020-02-02 00:15:37.615036,38.0,20.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,32.0,32.0,31.0,29.0,39.0,29.0,47.0,1,0,0,0
2020-02-02 00:15:46.451114,38.0,20.0,31.0,43.0,30.0,36.0,26.0,51.0,36.0,32.0,32.0,31.0,29.0,39.0,29.0,47.0,0,1,0,0
2020-02-02 00:16:00.407371,38.0,20.0,31.0,43.0,30.0,36.0,26.0,51.0,36.0,32.0,33.0,32.0,29.0,39.0,29.0,47.0,0,1,0,0
2020-02-02 00:16:09.257187,38.0,20.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,33.0,32.0,31.0,29.0,40.0,29.0,47.0,0,1,0,0
2020-02-02 00:16:18.093324,36.0,22.0,31.0,43.0,30.0,39.0,26.0,51.0,36.0,34.0,32.0,31.0,29.0,40.0,29.0,47.0,0,1,0,0
2020-02-02 00:16:29.462735,30.0,31.0,31.0,43.0,30.0,37.0,26.0,51.0,36.0,34.0,32.0,31.0,28.0,39.0,29.0,47.0,0,1,0,0
2020-02-02 00:16:43.364504,30.0,32.0,31.0,43.0,29.0,40.0,26.0,51.0,35.0,34.0,32.0,32.0,28.0,39.0,29.0,47.0,0,1,0,0
2020-02-02 00:16:52.204695,26.0,38.0,31.0,43.0,29.0,40.0,26.0,51.0,35.0,33.0,32.0,32.0,28.0,39.0,29.0,47.0,0,1,0,0
2020-02-02 00:17:06.089475,26.0,39.0,30.0,43.0,29.0,41.0,26.0,51.0,35.0,33.0,31.0,33.0,28.0,39.0,29.0,48.0,0,1,0,0
2020-02-02 00:17:12.405295,25.0,41.0,30.0,43.0,29.0,41.0,26.0,51.0,35.0,33.0,31.0,32.0,28.0,40.0,29.0,48.0,0,1,0,0
2020-02-02 00:17:23.780196,24.0,43.0,30.0,43.0,29.0,41.0,26.0,51.0,34.0,34.0,31.0,32.0,28.0,40.0,28.0,47.0,0,1,0,0
2020-02-02 00:17:30.073540,23.0,45.0,30.0,44.0,29.0,41.0,26.0,51.0,34.0,34.0,31.0,32.0,28.0,41.0,28.0,47.0,0,1,0,0
2020-02-02 00:17:36.389088,23.0,47.0,30.0,44.0,29.0,41.0,26.0,51.0,34.0,34.0,31.0,32.0,28.0,41.0,28.0,47.0,0,1,0,0
2020-02-02 00:17:42.708731,23.0,48.0,30.0,44.0,29.0,42.0,26.0,51.0,34.0,35.0,31.0,32.0,28.0,41.0,28.0,48.0,0,1,0,0
2020-02-02 00:17:49.020367,23.0,48.0,30.0,45.0,28.0,41.0,26.0,51.0,34.0,35.0,31.0,33.0,28.0,41.0,28.0,48.0,0,1,0,0
2020-02-02 00:17:55.333410,23.0,49.0,30.0,45.0,28.0,41.0,26.0,51.0,34.0,35.0,30.0,32.0,27.0,40.0,28.0,48.0,0,1,0,0
2020-02-02 00:18:09.257655,22.0,50.0,30.0,45.0,28.0,41.0,26.0,51.0,34.0,35.0,30.0,32.0,27.0,40.0,28.0,48.0,0,1,0,0
2020-02-02 00:18:15.571480,22.0,51.0,29.0,45.0,28.0,42.0,25.0,51.0,34.0,36.0,30.0,33.0,27.0,40.0,28.0,48.0,0,1,0,0
2020-02-02 00:18:21.891334,22.0,52.0,29.0,45.0,28.0,42.0,25.0,51.0,33.0,36.0,30.0,33.0,27.0,40.0,28.0,48.0,0,1,0,0
2020-02-02 00:18:28.197593,22.0,52.0,29.0,46.0,28.0,42.0,25.0,51.0,33.0,36.0,30.0,32.0,27.0,40.0,28.0,49.0,0,1,0,0
2020-02-02 00:18:39.573438,22.0,52.0,29.0,46.0,28.0,42.0,25.0,51.0,33.0,37.0,30.0,33.0,27.0,41.0,28.0,49.0,0,1,0,0
2020-02-02 00:18:45.873129,22.0,53.0,29.0,46.0,28.0,42.0,25.0,51.0,33.0,37.0,30.0,34.0,27.0,41.0,28.0,49.0,0,1,0,0
2020-02-02 00:18:52.185839,22.0,53.0,29.0,46.0,28.0,42.0,25.0,51.0,33.0,37.0,30.0,34.0,27.0,41.0,28.0,49.0,0,1,0,0
2020-02-02 00:18:58.503158,22.0,53.0,29.0,46.0,28.0,42.0,25.0,51.0,33.0,37.0,29.0,34.0,27.0,41.0,27.0,48.0,0,1,0,0
2020-02-02 00:19:04.822994,22.0,54.0,29.0,46.0,28.0,42.0,25.0,51.0,33.0,37.0,29.0,34.0,27.0,42.0,27.0,48.0,0,1,0,0
2020-02-02 00:19:11.151369,22.0,54.0,29.0,46.0,28.0,43.0,25.0,51.0,33.0,38.0,29.0,34.0,27.0,42.0,27.0,48.0,0,1,0,0
